section id,recording id,timestamp [ns],gaze detected in reference image,gaze position in reference image x [px],gaze position in reference image y [px],fixation id
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190802126439,true,1402.3183250435907,1575.9808589309498,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190810185439,true,1405.252738214257,1574.6535587918565,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190814226439,true,1406.3387270535713,1575.255169209668,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190818244439,true,1407.183442367214,1576.5147311537694,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190822140439,true,1407.4077723310575,1575.8065209625659,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190830147439,true,1405.3297478150093,1574.4430691481025,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190834125439,true,1404.820971835697,1574.1598582316694,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190838136439,true,1405.4489350465258,1573.6250335366615,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190842149439,true,1403.9682147128433,1573.2964528400253,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190850106439,true,1399.1912206247262,1575.5785837757603,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190854090439,true,1399.903179055012,1576.0032090134368,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190858136439,true,1400.053117037953,1575.6716499172878,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190862126439,true,1399.1462609277564,1575.464315694507,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190870109439,true,1394.7707332568268,1575.1451763433422,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190874088439,true,1395.1968713315027,1574.783424896516,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190878140439,true,1394.9833971750822,1575.218765024624,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190882130439,true,1394.9380582035842,1575.5837352180563,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190890096439,true,1392.3009465408975,1577.4655087030678,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190894159439,true,1389.3009343706121,1577.6857627358715,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190898163439,true,1390.1743846648974,1577.2851187032243,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190902124439,true,1387.3149783328222,1576.7953558644501,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190910110439,true,1385.611219131487,1576.824320738426,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190914116439,true,1385.9469011053752,1577.0893251295677,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190918101439,true,1385.6873502689116,1576.2119020210016,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190922092439,true,1386.770467683711,1575.9375296633666,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190930124439,true,1385.7628108316399,1576.1091990819891,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190934106439,true,1386.7770797063604,1576.00956152434,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190938140439,true,1387.3039312143974,1575.750964391384,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190942112439,true,1387.09238161616,1575.2769883290364,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190950114439,true,1387.8438145423802,1573.0911310723939,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190954202439,true,1387.3585479557294,1570.186256049814,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190958104439,true,1387.7471593812493,1568.9637922891275,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190962110439,true,1388.5132644943465,1566.9163012533065,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190970118439,true,1393.6949308972457,1567.0563558957153,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190974105439,true,1394.166766688429,1566.9403612027163,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190978116439,true,1394.6064585836305,1568.419519057628,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190982084439,true,1395.0617338093905,1569.5176983847239,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190990136439,true,1397.7855908708007,1569.5914225121987,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190994148439,true,1399.908371622295,1568.8648079351929,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864190998293439,true,1401.1459164122361,1568.4896044630343,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191002127439,true,1402.7712353316347,1568.185802572504,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191010121439,true,1403.4833112905385,1563.7955223007443,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191014107439,true,1403.7572272299326,1562.7596490778662,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191018427439,true,1405.4080202615837,1562.0612522056938,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191022102439,true,1406.2676847398134,1561.295384552288,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191030101439,true,1407.1230827230863,1557.4381102811446,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191034239439,true,1408.2931131000266,1556.3354742653028,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191038204439,true,1408.4711637199666,1555.6029641477649,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191042091439,true,1408.2777273426068,1555.3394517085965,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191050133439,true,1408.8880051530286,1555.2168050083474,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191054087439,true,1409.2121034817078,1554.4568271325147,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191058134439,true,1409.486921825182,1554.9342626823277,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191062183439,true,1407.1045196873729,1554.7173487903162,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191070211439,true,1402.34369773049,1560.3055081499751,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191074115439,true,1402.6473641607986,1562.0572854212517,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191078153439,true,1402.5802330148676,1563.154958363272,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191082124439,true,1403.1603824948002,1563.2008005661903,307
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191090077439,true,1408.9042963501802,1566.9555997963087,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191094077439,true,1428.0640641104062,1568.234061009705,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191098144439,true,1491.8575772221702,1577.343288812725,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191102152439,true,1545.1344715480814,1593.463419371586,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191110107439,true,1648.1244622417466,1603.3722841384908,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191114113439,true,1730.4351021592813,1603.7500932072014,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191118145439,true,1828.3000553354386,1604.3471997486363,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191122099439,true,1906.0075753414953,1604.4819923056807,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191130098439,true,1978.0616647620816,1604.1004879776342,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191134103439,true,2035.4313265831836,1605.3494547494536,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191138256439,true,2066.8262512088063,1604.7532729026168,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191142177439,true,2080.343000163144,1603.7505335079327,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191150087439,true,2095.3291914927895,1595.4744322909928,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191154102439,true,2099.171151337574,1594.2338965905517,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191158138439,true,2091.8340652702973,1588.7655135133639,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191162136439,true,2086.092340297063,1588.0613650897342,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191170123439,true,2096.9168782860434,1585.880857424468,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191174118439,true,2100.170525791042,1585.339287572128,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191178121439,true,2089.764857075851,1584.607709136572,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191182168439,true,2096.3140259973434,1584.483871764742,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191190093439,true,2099.583434073731,1582.9897636291435,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191194105439,true,2099.470258976896,1581.8657738286563,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191198287439,true,2094.013110167727,1580.7708315314685,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191206121439,true,2086.352187582415,1579.8054333923708,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191210124439,true,2091.050312675799,1579.563902657761,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191214116439,true,2082.9040344755676,1578.7790691870168,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191218116439,true,2073.8168721949673,1577.3929130196107,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191226088439,true,2078.8093095856625,1576.595017034674,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191230123439,true,2079.899590393816,1576.0652875112826,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191234103439,true,2081.9210900015682,1576.0442690728376,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191238150439,true,2077.558225151048,1575.4681687450302,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191246100439,true,2074.1432643734906,1574.1890309845055,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191250099439,true,2082.8477760928877,1573.861342638326,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191254142439,true,2087.1982677821425,1573.315575299395,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191258084439,true,2089.9592398495492,1571.5192094535475,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191266125439,true,2092.8138693256406,1569.4345456314747,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191270094439,true,2096.5024124424444,1568.8725115354239,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191274094439,true,2096.884576893737,1568.2964078073321,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191278123439,true,2093.297640072388,1566.1813244888485,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191286087439,true,2090.3600706475854,1565.752736684554,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191290398439,true,2087.793397578301,1565.1660689295375,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191294100439,true,2089.1099842828735,1564.6025788988075,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191298202439,true,2094.686807420549,1564.6299702227009,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191306206439,true,2090.9778544256937,1566.6285328595177,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191310096439,true,2087.5240051832952,1567.6643250496772,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191314167439,true,2093.2989745863865,1567.9284414811511,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191318345439,true,2087.6005837290236,1567.757473071353,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191326126439,true,2094.709428051968,1567.2900467669695,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191330127439,true,2095.9518848902426,1567.0882972247607,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191334148439,true,2091.327438926167,1567.1127681195715,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191338132439,true,2091.1272027544264,1567.1246507394599,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191346225439,true,2086.286283400635,1566.818639821387,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191350107439,true,2086.5775390329186,1565.9484545726198,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191354147439,true,2082.4520276887647,1565.1072074664864,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191358171439,true,2076.982450836073,1564.0779197741683,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191366155439,true,2077.4182694279584,1562.7352549081807,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191370163439,true,2076.564464820039,1562.5711713168866,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191374167439,true,2075.149087427716,1562.9896366391893,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191378110439,true,2077.3579059985605,1564.686852660407,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191386170439,true,2069.506034500239,1564.7337875007154,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191390106439,true,2067.7835019836452,1564.3063306313827,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191394109439,true,2068.2829578443007,1565.029727287731,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191398278439,true,2067.3973743739534,1565.534807973048,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191406124439,true,2068.801291888482,1567.3938204355215,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191410097439,true,2066.879955023136,1567.219329308016,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191414114439,true,2067.171920044319,1567.1416873642388,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191418283439,true,2068.201197938889,1566.3866507359912,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191426100439,true,2068.4326964810516,1565.619256364229,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191430103439,true,2066.680753146729,1565.3480998540033,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191434089439,true,2064.925929878673,1565.1176018234498,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191438117439,true,2064.0929622875783,1564.2456963599902,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191446127439,true,2064.24722109493,1564.7520632279443,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191450097439,true,2065.4138131912023,1564.940091917505,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191454162439,true,2067.435848941281,1565.2413101334787,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191458536439,true,2071.808783971641,1565.5677497095573,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191466134439,true,2075.4554676602843,1566.1576611290225,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191470114439,true,2075.5153216613157,1566.1327159990742,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191474155439,true,2075.9692464761974,1565.9045134020937,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191478100439,true,2075.0873237664523,1567.00248490996,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191486089439,true,2075.4590496716232,1566.6196886421828,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191490091439,true,2078.559717052573,1566.3874999570367,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191494145439,true,2077.6066048498046,1566.3330714412118,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191498381439,true,2076.2209152296164,1567.5737488417794,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191506133439,true,2072.944737173875,1570.256088159636,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191510116439,true,2072.1246197929054,1570.376478622314,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191514133439,true,2071.464216575082,1569.2189304190133,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191518094439,true,2070.892214522192,1569.5133929920398,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191526096439,true,2070.136158348027,1569.1076708753217,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191530099439,true,2069.855643054121,1568.7552074928794,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191534100439,true,2069.7547901160533,1567.6559559316165,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191538122439,true,2069.6478503593653,1566.2493089461752,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191546086439,true,2070.241796152169,1565.8388806781782,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191550584439,true,2070.1434466072856,1565.5710585809115,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191554095439,true,2070.1084105802056,1562.7852036020245,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191558105439,true,2070.3683700002775,1562.5637872319496,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191566128439,true,2071.0173709943615,1560.8105731986955,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191570106439,true,2071.233200053192,1558.1755656681366,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191574123439,true,2071.3088678113113,1556.7754688281289,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191578272439,true,2071.357432698555,1556.4392870891493,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191586085439,true,2071.7848755855393,1555.716159499626,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191590166439,true,2072.0058431212433,1555.2510274515744,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191594664439,true,2071.9113214772797,1554.9416649245597,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191598150439,true,2069.8004410493722,1554.3936349918579,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191606174439,true,2068.7758800434804,1553.4591897168643,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191610129439,true,2068.86725348316,1552.7441440198847,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191614123439,true,2069.321295728637,1552.1485209222997,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191618085439,true,2069.854606202768,1551.6982702275734,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191626097439,true,2071.3910099862187,1550.0258401200945,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191630115439,true,2072.68499894723,1549.5313448406855,308
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191634117439,true,2070.3720580149065,1549.2324885489268,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191638114439,true,2056.681461119114,1550.4994702305978,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191646194439,true,2017.7242904230197,1551.1397626251721,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191650097439,true,1959.0207251078282,1551.3007373681962,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191654105439,true,1907.1785386733818,1555.9019920671253,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191658087439,true,1856.7839304456072,1559.9193351526235,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191666132439,true,1811.008914929706,1560.1593614801834,
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191670197439,true,1804.7762302558262,1562.5876316556341,309
89011032-f86b-41fa-a7c7-1c39e734113a,95833eee-cc7c-41ad-a242-b0db2e421866,1635864191674120439,true,1807.1901814443759,1566.8939338184766,309
